1 ;  11370 ;  3.01343e-07 ;  91 ;  9026
2 ;  12087 ;  4.76653e-07 ;  182 ;  8935
3 ;  11741 ;  6.77218e-07 ;  273 ;  8844
4 ;  11749 ;  8.54548e-07 ;  364 ;  8753
5 ;  11738 ;  9.9846e-07 ;  455 ;  8662
6 ;  12441 ;  1.15195e-06 ;  547 ;  8570
7 ;  16674 ;  1.32355e-06 ;  638 ;  8479
8 ;  12855 ;  1.45757e-06 ;  729 ;  8388
9 ;  11643 ;  1.64407e-06 ;  820 ;  8297
10 ;  11200 ;  1.74056e-06 ;  911 ;  8206
11 ;  12075 ;  1.82498e-06 ;  1002 ;  8115
12 ;  11950 ;  1.98328e-06 ;  1094 ;  8023
13 ;  11859 ;  2.13139e-06 ;  1185 ;  7932
14 ;  11343 ;  2.3341e-06 ;  1276 ;  7841
15 ;  12054 ;  2.46333e-06 ;  1367 ;  7750
16 ;  12685 ;  2.61821e-06 ;  1458 ;  7659
17 ;  13117 ;  2.79027e-06 ;  1549 ;  7568
18 ;  16083 ;  2.82158e-06 ;  1641 ;  7476
19 ;  16407 ;  3.02308e-06 ;  1732 ;  7385
20 ;  17061 ;  3.15806e-06 ;  1823 ;  7294
21 ;  19604 ;  3.25904e-06 ;  1914 ;  7203
22 ;  19114 ;  3.36721e-06 ;  2005 ;  7112
23 ;  18289 ;  3.54037e-06 ;  2096 ;  7021
24 ;  18580 ;  3.71778e-06 ;  2188 ;  6929
25 ;  15201 ;  3.77147e-06 ;  2279 ;  6838
26 ;  15750 ;  3.94753e-06 ;  2370 ;  6747
27 ;  14879 ;  3.98678e-06 ;  2461 ;  6656
28 ;  14025 ;  4.10822e-06 ;  2552 ;  6565
29 ;  15156 ;  4.10392e-06 ;  2552 ;  6565
30 ;  16976 ;  4.42108e-06 ;  2735 ;  6382
31 ;  16122 ;  4.49116e-06 ;  2826 ;  6291
32 ;  14959 ;  4.61321e-06 ;  2917 ;  6200
33 ;  13509 ;  4.70063e-06 ;  3008 ;  6109
34 ;  13715 ;  4.82236e-06 ;  3099 ;  6018
35 ;  12890 ;  4.83671e-06 ;  3190 ;  5927
36 ;  11775 ;  5.00731e-06 ;  3282 ;  5835
37 ;  13626 ;  5.17035e-06 ;  3373 ;  5744
38 ;  12463 ;  5.28627e-06 ;  3464 ;  5653
39 ;  11787 ;  5.4045e-06 ;  3555 ;  5562
40 ;  10984 ;  5.49301e-06 ;  3646 ;  5471
41 ;  12108 ;  5.56336e-06 ;  3737 ;  5380
42 ;  13127 ;  5.72199e-06 ;  3829 ;  5288
43 ;  13403 ;  5.82553e-06 ;  3920 ;  5197
44 ;  12730 ;  5.96234e-06 ;  4011 ;  5106
45 ;  14434 ;  6.01724e-06 ;  4102 ;  5015
46 ;  11869 ;  6.07394e-06 ;  4193 ;  4924
47 ;  12032 ;  6.2376e-06 ;  4284 ;  4833
48 ;  12023 ;  6.3647e-06 ;  4376 ;  4741
49 ;  13402 ;  6.47894e-06 ;  4467 ;  4650
50 ;  13805 ;  6.54826e-06 ;  4558 ;  4559
51 ;  14932 ;  6.6809e-06 ;  4649 ;  4468
52 ;  17504 ;  6.78595e-06 ;  4740 ;  4377
53 ;  19158 ;  6.90882e-06 ;  4832 ;  4285
54 ;  19484 ;  7.02358e-06 ;  4923 ;  4194
55 ;  19308 ;  7.07631e-06 ;  5014 ;  4103
56 ;  19587 ;  7.21786e-06 ;  5105 ;  4012
57 ;  16503 ;  7.21644e-06 ;  5105 ;  4012
58 ;  14995 ;  7.32527e-06 ;  5196 ;  3921
59 ;  15411 ;  7.62431e-06 ;  5379 ;  3738
60 ;  15227 ;  7.76013e-06 ;  5470 ;  3647
61 ;  14073 ;  7.88815e-06 ;  5561 ;  3556
62 ;  14011 ;  8.00461e-06 ;  5652 ;  3465
63 ;  13746 ;  8.13617e-06 ;  5743 ;  3374
64 ;  13658 ;  8.28342e-06 ;  5834 ;  3283
65 ;  12947 ;  8.40123e-06 ;  5926 ;  3191
66 ;  13551 ;  8.52931e-06 ;  6017 ;  3100
67 ;  13054 ;  8.64615e-06 ;  6108 ;  3009
68 ;  11595 ;  8.74656e-06 ;  6199 ;  2918
69 ;  12441 ;  8.86997e-06 ;  6290 ;  2827
70 ;  12441 ;  8.99604e-06 ;  6381 ;  2736
71 ;  13625 ;  9.14553e-06 ;  6473 ;  2644
72 ;  13273 ;  9.28476e-06 ;  6564 ;  2553
73 ;  13441 ;  9.45471e-06 ;  6655 ;  2462
74 ;  12377 ;  9.57523e-06 ;  6746 ;  2371
75 ;  13034 ;  9.69504e-06 ;  6837 ;  2280
76 ;  14399 ;  9.82042e-06 ;  6928 ;  2189
77 ;  13022 ;  1.0003e-05 ;  7020 ;  2097
78 ;  12159 ;  1.016e-05 ;  7111 ;  2006
79 ;  11687 ;  1.03325e-05 ;  7202 ;  1915
80 ;  11647 ;  1.0478e-05 ;  7293 ;  1824
81 ;  11994 ;  1.06842e-05 ;  7384 ;  1733
82 ;  12112 ;  1.08295e-05 ;  7475 ;  1642
83 ;  12396 ;  1.10168e-05 ;  7567 ;  1550
84 ;  11915 ;  1.11596e-05 ;  7658 ;  1459
85 ;  11774 ;  1.13676e-05 ;  7749 ;  1368
86 ;  11466 ;  1.15347e-05 ;  7840 ;  1277
87 ;  10452 ;  1.17434e-05 ;  7931 ;  1186
88 ;  11578 ;  1.19393e-05 ;  8022 ;  1095
89 ;  11660 ;  1.21104e-05 ;  8114 ;  1003
90 ;  11640 ;  1.23283e-05 ;  8205 ;  912
91 ;  10003 ;  1.25697e-05 ;  8296 ;  821
92 ;  11219 ;  1.28402e-05 ;  8387 ;  730
93 ;  11087 ;  1.31189e-05 ;  8478 ;  639
94 ;  10916 ;  1.34196e-05 ;  8569 ;  548
95 ;  8877 ;  1.34877e-05 ;  8661 ;  456
96 ;  9556 ;  1.35563e-05 ;  8752 ;  365
97 ;  8914 ;  1.36277e-05 ;  8843 ;  274
98 ;  9139 ;  1.3877e-05 ;  8934 ;  183
99 ;  7518 ;  1.42624e-05 ;  9025 ;  92
