1 ;  6559 ;  6.53657e-08 ;  5 ;  574
2 ;  2136 ;  9.3667e-08 ;  11 ;  568
3 ;  2051 ;  1.12363e-07 ;  17 ;  562
4 ;  1970 ;  1.29212e-07 ;  23 ;  556
5 ;  2051 ;  1.41169e-07 ;  28 ;  551
6 ;  2203 ;  1.57683e-07 ;  34 ;  545
7 ;  2097 ;  2.16312e-07 ;  40 ;  539
8 ;  2070 ;  2.01213e-07 ;  46 ;  533
9 ;  2072 ;  2.60649e-07 ;  52 ;  527
10 ;  2059 ;  2.81488e-07 ;  57 ;  522
11 ;  2004 ;  2.79299e-07 ;  63 ;  516
12 ;  2096 ;  3.02945e-07 ;  69 ;  510
13 ;  2074 ;  4.04116e-07 ;  75 ;  504
14 ;  2091 ;  3.35345e-07 ;  81 ;  498
15 ;  2037 ;  3.52941e-07 ;  86 ;  493
16 ;  2090 ;  3.8884e-07 ;  92 ;  487
17 ;  1972 ;  4.12537e-07 ;  98 ;  481
18 ;  2086 ;  4.7132e-07 ;  104 ;  475
19 ;  2242 ;  4.5687e-07 ;  110 ;  469
20 ;  2134 ;  4.84211e-07 ;  115 ;  464
21 ;  2225 ;  5.52092e-07 ;  121 ;  458
22 ;  2122 ;  5.60394e-07 ;  127 ;  452
23 ;  1861 ;  5.27962e-07 ;  133 ;  446
24 ;  1888 ;  5.39345e-07 ;  138 ;  441
25 ;  1776 ;  5.50007e-07 ;  144 ;  435
26 ;  1802 ;  5.58561e-07 ;  150 ;  429
27 ;  1747 ;  6.15012e-07 ;  156 ;  423
28 ;  1864 ;  6.32376e-07 ;  162 ;  417
29 ;  1816 ;  6.3233e-07 ;  162 ;  417
30 ;  1689 ;  6.09011e-07 ;  173 ;  406
31 ;  1841 ;  5.34113e-07 ;  179 ;  400
32 ;  1800 ;  5.63516e-07 ;  185 ;  394
33 ;  1782 ;  6.48397e-07 ;  191 ;  388
34 ;  1808 ;  6.79227e-07 ;  196 ;  383
35 ;  2886 ;  6.74498e-07 ;  202 ;  377
36 ;  2917 ;  6.88386e-07 ;  208 ;  371
37 ;  2101 ;  8.1604e-07 ;  214 ;  365
38 ;  1993 ;  8.1694e-07 ;  220 ;  359
39 ;  1891 ;  8.4627e-07 ;  225 ;  354
40 ;  1731 ;  7.84359e-07 ;  231 ;  348
41 ;  1951 ;  7.63421e-07 ;  237 ;  342
42 ;  1755 ;  7.84817e-07 ;  243 ;  336
43 ;  1634 ;  8.69379e-07 ;  248 ;  331
44 ;  1700 ;  8.82641e-07 ;  254 ;  325
45 ;  1648 ;  9.06159e-07 ;  260 ;  319
46 ;  1751 ;  9.222e-07 ;  266 ;  313
47 ;  1687 ;  9.03234e-07 ;  272 ;  307
48 ;  1637 ;  9.02084e-07 ;  277 ;  302
49 ;  1545 ;  9.18658e-07 ;  283 ;  296
50 ;  1643 ;  9.33422e-07 ;  289 ;  290
51 ;  1666 ;  9.36813e-07 ;  295 ;  284
52 ;  1745 ;  9.62095e-07 ;  301 ;  278
53 ;  1675 ;  9.92038e-07 ;  306 ;  273
54 ;  1629 ;  1.01566e-06 ;  312 ;  267
55 ;  1534 ;  1.02854e-06 ;  318 ;  261
56 ;  1622 ;  1.04479e-06 ;  324 ;  255
57 ;  1620 ;  1.05608e-06 ;  324 ;  255
58 ;  1633 ;  1.06907e-06 ;  330 ;  249
59 ;  1700 ;  1.089e-06 ;  341 ;  238
60 ;  1748 ;  1.13907e-06 ;  347 ;  232
61 ;  1578 ;  1.16262e-06 ;  353 ;  226
62 ;  1626 ;  1.17757e-06 ;  358 ;  221
63 ;  1695 ;  1.21901e-06 ;  364 ;  215
64 ;  1574 ;  1.24419e-06 ;  370 ;  209
65 ;  1646 ;  1.26925e-06 ;  376 ;  203
66 ;  1606 ;  1.27216e-06 ;  382 ;  197
67 ;  1545 ;  1.29411e-06 ;  387 ;  192
68 ;  1369 ;  1.30723e-06 ;  393 ;  186
69 ;  1525 ;  1.34172e-06 ;  399 ;  180
70 ;  1515 ;  1.35443e-06 ;  405 ;  174
71 ;  1468 ;  1.36566e-06 ;  411 ;  168
72 ;  1550 ;  1.37267e-06 ;  416 ;  163
73 ;  1413 ;  1.38559e-06 ;  422 ;  157
74 ;  1367 ;  1.41302e-06 ;  428 ;  151
75 ;  1482 ;  1.42207e-06 ;  434 ;  145
76 ;  1416 ;  1.4278e-06 ;  440 ;  139
77 ;  1399 ;  1.43724e-06 ;  445 ;  134
78 ;  1447 ;  1.44715e-06 ;  451 ;  128
79 ;  1452 ;  1.46928e-06 ;  457 ;  122
80 ;  1290 ;  1.49631e-06 ;  463 ;  116
81 ;  1363 ;  1.49797e-06 ;  468 ;  111
82 ;  1519 ;  1.51197e-06 ;  474 ;  105
83 ;  1300 ;  1.52286e-06 ;  480 ;  99
84 ;  1255 ;  1.53216e-06 ;  486 ;  93
85 ;  1259 ;  1.53122e-06 ;  492 ;  87
86 ;  1261 ;  1.54932e-06 ;  497 ;  82
87 ;  1023 ;  1.54881e-06 ;  503 ;  76
88 ;  1084 ;  1.55911e-06 ;  509 ;  70
89 ;  1118 ;  1.57324e-06 ;  515 ;  64
90 ;  1011 ;  1.59989e-06 ;  521 ;  58
91 ;  964 ;  1.60299e-06 ;  526 ;  53
92 ;  894 ;  1.61673e-06 ;  532 ;  47
93 ;  788 ;  1.63306e-06 ;  538 ;  41
94 ;  839 ;  1.64163e-06 ;  544 ;  35
95 ;  816 ;  1.65231e-06 ;  550 ;  29
96 ;  752 ;  1.656e-06 ;  555 ;  24
97 ;  653 ;  1.69435e-06 ;  561 ;  18
98 ;  640 ;  1.72228e-06 ;  567 ;  12
99 ;  513 ;  1.77355e-06 ;  573 ;  6
